name,latitude,longitude,醤油,豚骨,味噌,塩,つけ麺,家系,二郎系,担々麺,魚介,油そば,まぜそば,ちゃんぽん,鶏白湯
つけ麺 鵜の木堂,35.57581942658916,139.68052546056757,1,2,0,0,27,0,0,0,3,1,4,0,0
尾道ラーメン 八じゅう 蒲田本店,35.564201238773485,139.71346618323943,12,3,0,2,5,0,0,0,5,0,0,0,0
麺屋 ちょこざい,35.56399047899143,139.71604916606444,4,0,0,4,30,0,0,0,1,0,3,0,0
麺飯場 たんや,35.60598793873826,139.68617568368066,7,0,5,2,1,0,0,6,1,0,1,0,0
紅龍擔擔麺,35.588076434255115,139.72739489261951,0,0,8,1,4,0,0,24,0,0,0,0,0
ラーメン紋蔵,35.55111163879306,139.74879588308258,2,0,3,15,1,0,0,0,1,0,0,0,0
麺屋 旧月,35.56146903877817,139.72276358320534,8,0,4,9,7,0,0,0,3,0,0,0,6
ラーメン 矢口家,35.56319527390083,139.69943835998063,19,14,0,2,0,18,0,0,0,0,0,0,0
吟太,35.5635852387747,139.7160837832314,11,15,0,9,3,22,0,0,0,0,0,0,0
さつまっこ  平和島店,35.57780813877247,139.73740428336012,15,22,9,5,1,13,0,0,0,0,0,0,0
ひるがお 大岡山店,35.60854653873643,139.68552618370697,4,0,0,60,12,0,0,0,6,0,3,0,7
味の山王,35.591931779476376,139.723058686345,9,0,3,7,0,0,0,0,0,0,0,0,0
楓 平和島店,35.57876303877115,139.7351818833713,10,3,47,9,2,0,0,0,2,0,0,0,0
らーめん 大 大森店,35.57569303877296,139.73473638334062,4,1,0,6,3,1,3,0,0,2,0,0,0
中華そば なかはら,35.59938230132637,139.687238540391,54,0,0,45,3,0,3,0,1,1,0,0,0
蒲田いっ家,35.5634388911423,139.71718381944993,24,33,6,23,5,22,0,0,6,1,0,0,0
徳福 蒲田店,35.56203253877532,139.71489168321656,10,3,0,3,0,0,1,1,0,0,2,0,0
らうめん しんか,35.562710338776235,139.7191441832204,7,22,2,6,0,4,0,0,0,0,0,4,0
パンダ乾杯楼,35.56168805190135,139.7220271089382,1,0,1,1,0,0,0,5,0,0,0,0,0
元祖中華つけ麺大王 蒲田東口店,35.56212403877617,139.71772508321547,4,0,0,4,34,0,1,0,0,0,0,0,0
麺屋 婆娑羅,35.60645163873802,139.6863880836852,6,0,0,1,3,0,12,7,0,0,0,0,0
さつまっこ 田園調布店,35.59477083874137,139.6735797835762,9,10,4,2,4,7,0,0,3,0,0,0,0
豚山 大森店,35.58788533876283,139.72725618346902,4,3,0,1,1,4,26,0,0,0,0,0,0
楓,35.54992995805499,139.7162244041733,21,3,46,12,7,2,0,0,0,0,0,0,0
ラーメン大木戸,35.56849013877367,139.72261868327635,6,0,0,8,8,0,0,0,9,0,0,0,0
京紫灯花繚乱 蒲田店,35.56248536464322,139.71618894597617,29,0,4,22,12,0,0,11,6,0,16,0,0
龍源 池上店,35.57311443876531,139.70559698333497,30,42,14,7,1,30,0,0,0,1,0,0,0
道玄家 蒲田東店,35.56183051081426,139.7205472252833,16,13,5,4,7,21,0,1,4,0,1,0,10
誠屋 大森山王店,35.59132863875997,139.72518978350524,8,15,0,5,2,14,1,0,0,0,0,0,0
北海道らーめん 奏 蒲田店,35.56025373877612,139.71388268319927,5,3,33,13,0,0,1,3,0,5,0,0,0
博多ラーメン 一心堂  蒲田店,35.563611938774976,139.71697128323103,0,20,7,1,2,0,0,1,1,0,0,0,0
中華そば つの井,35.55009583652779,139.71504544471364,13,0,0,23,8,0,0,0,9,4,0,0,0
中華蕎麦 晴天,35.572702638763445,139.69890518333554,11,0,4,1,0,0,0,0,2,0,0,0,0
羽田大勝軒,35.55071213880425,139.78318768305434,3,1,0,1,7,0,0,0,1,1,0,0,0
鶴見家 平和島店,35.57832653877156,139.7356316833666,8,8,1,3,0,25,0,0,0,2,0,0,0
豚山 蒲田店,35.56029993877694,139.71654898319787,0,0,8,2,0,0,10,0,0,0,1,0,0
中華食堂,35.54908464868095,139.78397393343337,6,0,0,0,0,0,0,0,0,0,0,0,0
ラーメン鹿島家 大森店,35.587607838763375,139.72842218346537,3,15,5,1,3,39,1,0,0,0,0,0,0
油そばの店 蜻蛉,35.578211780949964,139.73454530852038,7,0,0,0,0,1,0,0,0,41,0,0,0
龍の神,35.59121293874579,139.68038348353548,2,13,3,1,3,4,0,0,1,0,0,0,0
らーめん　正道,35.55342073878872,139.73983188311206,4,6,2,3,0,4,0,0,0,0,0,0,0
横浜らーめん 六壱家,35.572078988804805,139.73090661336627,13,11,3,9,0,13,0,0,0,0,0,0,0
中華そば 天辺月,35.58711933876387,139.72899798346006,7,0,1,3,14,2,0,0,1,0,0,0,15
ラーメン ビッグ,35.562224031664535,139.7018868124658,4,3,0,1,1,19,0,0,0,0,0,0,0
ラーメン日本一,35.568361338764085,139.69226968329636,8,1,6,1,0,0,0,0,1,0,0,0,0
麺や新源,35.6079769039933,139.68531469334434,6,1,2,8,1,0,0,1,0,0,0,0,0
ラーメン 晃煇,35.574634078281875,139.70103464519033,5,0,8,4,3,0,0,0,4,0,0,0,0
福屋ラーメン店,35.582075727968956,139.7297285862015,14,1,1,5,0,3,0,0,0,0,0,0,0
まるきんラーメン 雪谷店,35.59293316287117,139.68116795259402,4,19,0,3,1,0,0,7,0,0,0,0,0
中華そば 円月,35.58985459484029,139.72839361669472,12,11,5,8,0,0,0,0,1,0,0,0,0
担担麺専門店 麺屋うさぎ,35.5515056387873,139.73153028309855,0,0,5,1,0,0,0,12,0,0,0,0,0
みうら家 蒲田店,35.5633013559785,139.71432850736014,6,9,0,2,1,16,0,0,1,0,0,0,0
横濱タンタンメン,35.55002472543002,139.71461076186588,0,0,0,0,0,0,0,0,0,0,0,0,0
らーめん 八快,35.56703261629473,139.6922477498494,10,0,7,10,1,0,0,0,0,0,0,0,0
麺屋 中,35.565583638770875,139.7080408832572,16,8,6,6,39,2,0,0,7,0,0,0,0
山小屋 大森北店,35.58725485221545,139.72720883478763,6,13,13,3,0,0,0,0,0,9,15,0,0
中華そば 春夏◯冬,35.56234646115965,139.7184590486859,7,0,0,3,0,1,0,0,0,0,0,0,0
ラーメン酒場 轍,35.56166863877811,139.7229903832072,5,0,2,2,0,0,0,0,1,0,0,0,0
ラーメン道楽 蒲田店,35.56055153877691,139.71698308320012,8,19,2,6,0,6,0,0,0,0,0,0,0
連,35.567640882450306,139.7296948091683,18,2,0,3,0,0,5,0,3,0,0,0,0
福屋 矢口店,35.56344873876941,139.69918288324186,17,1,13,4,0,6,0,0,0,0,0,0,0
東京ラーメン　一番亭,35.563483938774034,139.71381228323193,8,1,1,3,2,0,0,1,1,0,0,0,0
さぃきょう,35.58166263046821,139.73618509199815,12,11,3,0,0,17,0,0,0,0,0,0,0
横浜家系ラーメン 横浜道 蒲田店,35.5629087387758,139.71819438322308,8,2,3,2,0,26,0,0,0,1,0,0,0
豚星,35.551167657886836,139.71456210217323,10,6,0,1,4,27,4,0,1,0,2,0,0
横浜家系ラーメン 武,35.56360885380377,139.7160869582743,25,23,4,4,1,34,0,0,0,0,0,0,0
パンダ 南蒲田店,35.55932473878051,139.7258311831815,0,0,3,0,0,0,0,6,0,0,0,0,0
次男坊,35.573623955783724,139.70373891155361,0,0,0,1,1,0,0,4,0,0,0,0,0
ラーメン さくらっ娘,35.56858033876748,139.70336048329074,0,0,0,0,0,0,0,0,0,0,0,0,0
つけ麺 燕武,35.57030363876201,139.6896416833178,1,4,0,2,28,0,0,0,3,0,0,0,0
横浜家系らーめん 希家 矢口渡店,35.56289973877003,139.7000460832357,19,17,0,9,5,32,0,0,3,4,0,0,0
ユース軒,35.57188353876598,139.70522788332283,15,2,3,4,0,0,0,1,2,0,2,0,0
ラーメン道楽 環八矢口渡店,35.56257872439014,139.70237008933233,0,0,0,0,0,0,0,0,0,0,0,0,0
ミッキーズハウス,35.57496793877354,139.735156383333,0,0,2,0,0,0,0,0,0,0,0,0,0
らーめん ぎょうざ ゆう,35.547763079348066,139.71784281979632,2,1,0,0,0,0,0,0,0,0,0,0,0
ブルースカイダイニング 雪あかり,35.54758983880698,139.78553558302116,3,0,28,1,6,0,0,3,2,1,0,0,0
麺屋 つむぎ,35.58877853875255,139.69674448349943,18,10,1,1,0,1,0,12,0,0,0,0,0
竹末東京Premium,35.70818599693685,139.81764020102602,13,0,0,9,0,0,0,0,1,7,0,0,3
中華そば 満鶏軒,35.69402283872244,139.81209338448164,14,0,0,23,1,0,0,3,0,0,0,0,0
麺や 佐市,35.69752973872141,139.81581598451447,1,0,0,4,6,0,0,0,2,0,0,0,1
真鯛らーめん 麺魚 本店,35.69423073872222,139.81183218448393,1,0,0,1,4,0,1,0,0,1,1,0,0
六厘舎 TOKYO スカイツリータウン・ソラマチ店,35.71019423871237,139.81271348464455,0,6,1,0,15,0,0,0,6,0,0,0,1
ラーメン ミンミン,35.73238004718727,139.81600255642735,6,1,6,22,0,0,0,0,0,0,0,0,0
手打ち 蓮,35.691474071897716,139.79592971797135,23,1,0,21,0,0,0,0,2,0,0,0,0
すずめ食堂,35.717106438709486,139.81744958471106,8,0,19,0,0,0,0,0,4,0,0,0,0
麺屋りゅう,35.70147153871829,139.81392688455557,10,3,2,10,19,0,0,0,2,2,0,0,0
錦糸町中華そば さん式,35.7011775550393,139.81744553529157,2,1,1,5,0,0,0,2,3,0,0,0,0
煮干し中華そば のじじR 本所吾妻橋,35.708739569269845,139.8029072324434,0,2,0,1,0,0,0,0,1,0,0,0,0
なりたけ TOKYO,35.69809839375818,139.81357294770686,5,1,9,8,4,0,0,0,0,0,0,0,0
タンメンしゃきしゃき 錦糸町本店,35.69813363872033,139.81365808452205,0,0,0,8,0,0,0,0,0,0,0,0,0
らーめん一途,35.69802060775644,139.81262580772616,8,1,12,2,5,0,0,0,0,0,0,0,1
とんこつラーメン よかろうもん,35.69534104443471,139.80531459384926,1,18,1,2,0,1,0,0,0,0,0,0,0
胡座,35.69521340295171,139.79643311510975,3,2,0,1,15,0,0,3,4,1,0,0,0
喜多方食堂 山海,35.700887299886205,139.81457232968776,19,2,0,3,0,0,0,0,2,0,0,0,0
中華そば ムタヒロ 錦糸町店,35.69382123872283,139.812923584479,22,0,0,8,9,0,0,0,0,9,6,0,0
漢ラーメン 室,35.6953470387224,139.81462628449324,4,12,0,4,0,17,0,0,0,0,0,0,0
中華そば 麦笑 本所吾妻橋店,35.708373938710565,139.80343758463266,13,0,0,7,0,0,0,0,2,0,0,0,0
双麺 錦糸町店,35.69782894649672,139.81176172164615,15,0,20,10,6,0,0,0,3,0,0,0,0
二代目めん家　味味,35.69322463872054,139.80454688447887,1,0,6,0,0,0,0,18,1,0,0,0,0
煮干ソバと米 今日の1番,35.72107993870648,139.81594878475224,4,0,5,4,0,0,0,0,1,0,0,0,2
つけ麺屋 ごんろく 両国店,35.69516733871716,139.79777888450323,0,0,8,3,37,0,0,0,6,0,0,0,0
家家家 錦糸町店,35.69567835003023,139.8121531770421,6,4,0,5,0,16,0,0,0,0,0,0,0
麺屋 中川會 錦糸町店,35.6964312387226,139.8174563845022,1,3,0,4,29,0,0,0,15,0,0,0,2
家系 武の極み,35.697964338720595,139.81421908451995,6,4,0,3,0,18,0,0,0,0,0,0,0
真鯛らーめん 麺魚 錦糸町パルコ店,35.69633363872221,139.81599428450224,0,0,7,1,3,0,0,0,0,0,0,0,0
北海道ラーメンひむろ  錦糸町店,35.69798013872077,139.81475478451972,4,1,49,7,3,0,0,3,0,0,0,0,0
油そば春日亭 錦糸町店,35.69464403872239,139.81317158448715,10,0,0,1,0,0,0,0,0,36,0,0,1
麺工房 武,35.701312504120004,139.81412830915644,2,20,0,5,13,11,7,0,8,0,0,0,0
麺屋 頂 中川會 曳舟店,35.716211556932166,139.81933052446675,0,4,0,1,42,0,0,0,24,0,0,0,3
すっぽんラーメン 光福,35.704077038715695,139.81097828458397,1,0,0,5,0,0,0,0,2,0,0,0,0
博多ラーメン ガツン 両国店,35.69443223871584,139.7921933844997,0,8,0,3,0,0,0,0,0,0,0,0,0
博多ラーメン ガツン,35.70351933871174,139.79744628458783,2,15,0,2,0,0,0,0,0,0,0,0,0
麺屋 木ノ下,35.70821032351912,139.81104158125402,15,0,0,13,0,0,0,0,3,0,1,0,0
桂林,35.70118833871965,139.81764558455012,4,0,0,6,0,0,0,0,0,0,0,0,0
こむぎや,35.70022213871435,139.79909178455335,7,9,9,2,7,0,0,0,3,0,0,0,0
ハッスルラーメン ホンマ 錦糸町店,35.6956611387215,139.81241088449795,9,11,2,3,9,0,0,0,0,1,1,0,0
肉そば けいすけ 錦糸町店,35.69869390546981,139.81470949256536,22,0,1,5,3,0,2,0,3,5,1,0,0
中華そば 青葉 錦糸町店,35.697024538720854,139.81313308451124,4,6,0,3,12,1,0,0,11,0,0,0,0
イーグル ヌードル,35.70911286238023,139.8111632389343,23,0,0,5,0,0,0,0,0,9,0,0,0
吉祥寺武蔵家 両国店,35.69598283871697,139.79883448451073,6,11,0,7,0,22,0,0,0,0,0,0,0
中華そば べぃしっく,35.70118493871764,139.81130528455452,21,0,0,4,0,0,0,0,6,0,0,0,0
らーめん曳舟,35.718083546369265,139.81746670417812,7,0,2,9,0,2,0,0,0,0,0,0,2
七菜矢,35.69564548526136,139.81180495765233,1,5,2,1,29,3,0,0,1,0,0,0,0
麺響 万蕾,35.68880954890128,139.80275399970958,28,0,0,6,0,0,0,0,1,0,1,0,0
欽福,35.695062496484745,139.79132215763292,5,4,0,1,0,0,13,0,1,0,0,0,0
ラーメン 中毒 東向島店,35.72319243870622,139.8193098847712,5,3,0,0,0,0,3,0,0,1,0,0,0
トモル,35.71108813584948,139.8147391972232,8,3,0,3,0,0,0,5,0,0,0,0,0
喜多方ラーメン坂内 錦糸町店,35.697905617504006,139.81247971404244,7,0,0,3,0,0,0,0,0,0,0,1,0
宙寅屋 東京ソラマチ店,35.710175238712154,139.81197208464488,6,0,4,0,0,0,0,11,0,0,0,0,0
麺家けんゆう 菊川店,35.68819236687426,139.80544380114566,11,9,1,6,5,17,0,0,1,0,0,0,0
麺屋 三郎,35.693720438723155,139.8137878844774,13,13,0,1,1,1,14,0,0,0,0,0,0
中華そば 大宣,35.69769453871547,139.79752318452893,10,0,1,1,3,0,0,0,0,0,0,0,0
ら・めん風,35.69713046515018,139.79901086831813,19,0,18,19,16,0,0,0,1,0,1,0,0
復興軒,35.71076001157539,139.8087958170389,9,0,0,3,0,1,0,0,0,0,0,1,0
向嶋 だるま,35.71564493870821,139.8105659847011,23,0,1,8,7,0,0,0,8,0,0,0,0
漢陽楼 別館,35.69555553871688,139.79774568450716,3,1,2,4,1,0,0,0,0,0,0,0,0
太陽のトマト麺 錦糸町店,35.69556663872092,139.81026788449861,0,0,0,0,0,0,0,0,1,0,0,0,1
えびそば一幻 東京ソラマチ店,35.710229838712294,139.81258028464498,3,6,10,7,0,0,0,0,0,0,0,0,0
恋文ラーメン,35.70870823871239,139.8097906846316,8,0,1,2,0,0,0,2,0,0,0,0,0
下町ラーメン おかだや,35.70093223871804,139.81206748455142,8,0,1,7,0,0,0,0,0,0,0,0,0
天下一品 錦糸町店,35.70112841103614,139.81721361695315,1,1,4,0,0,0,0,0,0,0,0,0,0
めん丸 曳舟店,35.71873983870891,139.81895188472646,1,0,18,8,0,0,0,0,0,0,0,0,0
満天トウキョー,35.711168408966095,139.8149638970882,11,2,0,2,1,1,1,0,0,51,0,0,0
北三,35.70861093871201,139.80844688463156,5,0,21,5,0,0,0,0,0,0,0,0,0
らーめん　喰心坊,35.719790538711926,139.83048078472902,2,0,12,2,4,1,0,0,5,0,0,0,0
らーめん 仁家,35.714023651181705,139.80719301494173,10,12,8,5,1,29,0,0,0,0,0,0,0
えび豚骨ラーメン 真面目 押上店,35.70954813871293,139.81321828463766,4,27,0,10,8,7,0,0,3,0,0,0,0
炭火焼濃厚中華そば 大覇道,35.69573217495306,139.81348071973704,0,0,1,3,0,0,0,0,8,0,0,0,0
本格らあめん 末廣,35.70440643871604,139.81273548458606,8,1,8,6,0,0,0,0,0,0,0,0,0
らーめん 味来 両国店,35.69469287828524,139.79501409025883,4,2,25,1,1,4,0,0,0,0,0,0,0
蒙古タンメン中本 錦糸町店,35.69947373871954,139.81387248453547,0,0,8,0,0,0,0,0,0,0,0,0,0
らーめん　てるや,35.71637193227292,139.82436900819312,3,2,1,11,0,0,0,0,0,0,0,0,0
ラーメン エクスプレス 博多 一風堂 東京ソラマチ店,35.710263694549084,139.8098707506171,3,4,13,2,0,0,0,0,2,0,0,0,0
麺・酒処  らん亭,35.718453117338264,139.81107055169602,12,0,1,15,4,0,0,0,1,0,0,0,0
鶏豚,35.72069013870815,139.82032538474553,4,2,22,6,9,0,0,0,1,0,0,0,0
らーめん・手のし餃子 池之端 松島,35.71595927277676,139.76653186545002,14,0,1,2,1,0,0,1,2,0,0,0,0
とりそば 若松,35.706622470827874,139.78112691654923,8,0,0,21,0,0,0,0,0,1,0,0,0
浅草らーめん とおりゃんせ,35.71186299921072,139.795758793421,11,2,2,1,0,0,0,6,1,0,0,0,0
味道屋,35.719436440668645,139.78471380645763,9,1,18,7,5,0,0,3,4,0,0,0,0
青山,35.71609972656662,139.79337129663793,2,0,1,4,0,0,0,0,0,0,0,0,0
ゑぞ食堂,35.71244506720651,139.79049364833793,3,1,28,1,1,0,0,0,1,0,13,0,0
来々軒,35.69765541977344,139.78372489142518,13,0,23,3,0,0,0,0,1,0,0,0,0
旭川味噌ラーメン ばんから 上野店,35.708024138701404,139.77397988464978,4,6,42,1,0,0,3,0,0,0,0,0,0
東京浅草 つけ蕎麦 井草,35.715096938702956,139.79294688470793,9,0,0,3,8,0,0,0,2,0,1,0,0
担々香麺 紅棗 御徒町ラーメン横丁店,35.70584882760441,139.77455110940042,8,1,0,6,0,0,0,8,0,0,0,0,0
鶏白湯ラーメン 鳥ぶし,35.70822753870194,139.77610118465034,0,1,0,7,0,0,0,1,0,0,0,0,20
麺酒盗ざい八,35.71923276418098,139.7956265206466,20,0,0,5,0,0,0,0,0,0,0,0,0
喜多方ラーメン 坂内 浅草店,35.70903513870774,139.79583888464467,2,1,1,4,0,0,0,0,0,0,0,0,0
博多風龍 上野店,35.711158438699925,139.7755633846803,1,18,3,1,0,1,0,0,0,0,0,0,0
横浜家系らーめん 侍 上野店,35.709848438701265,139.77716918466595,12,5,0,12,0,27,0,0,0,0,0,0,0
龍太郎,35.71701601308172,139.79312127521467,5,7,11,8,0,1,0,0,0,0,0,0,0
浅草商店,35.71106833870649,139.7960004846651,0,0,0,0,0,1,0,0,0,0,0,0,0
わたなべ,35.7156639515902,139.79404376085373,10,1,0,8,0,1,0,1,0,0,0,0,0
麺 みつヰ,35.7125331141207,139.79053808503807,17,0,0,5,0,0,0,0,1,0,0,0,0
麺処 晴,35.71966194890788,139.78338585080584,13,0,0,14,1,0,0,0,0,1,2,0,0
らーめん改,35.70443963870884,139.79015598460222,1,0,0,22,2,0,0,0,0,0,0,0,0
中華ソバ ビリケン,35.70907024089276,139.7956742068096,10,0,0,9,3,0,0,0,0,0,0,0,0
らーめん 鴨to葱,35.70842967303737,139.775144830154,6,0,0,0,0,0,0,0,0,0,0,0,0
らーめん 稲荷屋,35.71081513870297,139.7844805846706,23,0,0,4,0,0,0,0,0,0,2,0,0
粋な一生,35.70164183870634,139.77675978458333,8,1,13,46,1,0,0,0,12,0,0,0,0
らーめん天神下 大喜,35.70254963870641,139.77874648459112,5,0,1,11,1,0,0,0,1,0,0,0,0
ろく月,35.69890281420355,139.785319423789,4,23,1,4,1,1,0,0,2,1,0,0,2
支那そば大和 稲荷町店,35.711223420179415,139.78413728803542,13,0,0,3,2,0,0,0,4,1,1,0,0
さんじ,35.710755904722504,139.78038956525313,8,4,2,16,5,0,0,0,3,1,0,0,0
スパイス・ラー麺 卍力 秋葉原店,35.701226538706344,139.77592298457978,0,0,0,0,0,0,0,0,0,0,0,0,0
喜多方食堂 浅草本店,35.710652338703454,139.7856628846681,16,2,6,11,0,0,0,0,1,0,0,0,0
富白,35.70424533870462,139.77654758460983,1,0,0,27,1,0,0,0,0,0,0,1,2
浅草名代らーめん 与ろゐ屋,35.71276213870567,139.79680918468165,21,4,0,12,0,0,0,0,1,0,0,0,0
麺処 花田 上野店,35.70941363870104,139.7755726846627,0,3,54,1,6,0,0,0,0,0,0,0,0
らーめん 福籠,35.69683953871253,139.78660028452796,2,0,22,2,0,0,0,0,0,0,0,0,0
中華そば 七麺鳥,35.72482733869227,139.7788062848161,16,0,15,13,4,0,0,0,1,0,0,0,0
らーめん藪づか,35.705076438702974,139.77303268462066,22,0,7,0,0,0,0,28,0,0,0,0,0
江戸前煮干中華そば きみはん 総本店,35.722095538694866,139.78150888478663,23,0,2,19,5,0,1,0,2,0,0,0,0
らーめん弁慶 浅草本店,35.71518533870539,139.80079118470331,5,5,10,6,0,0,0,0,0,0,0,0,0
麺処 若武者  ASAKUSA,35.713559976680685,139.79213818264932,5,0,2,35,0,0,0,0,0,0,0,0,7
ラーメン長山,35.72081763869508,139.77963198477505,7,10,12,0,1,1,0,0,0,0,0,0,0
六厘舎 上野店,35.7121830386991,139.77504828469105,2,5,0,2,15,0,1,0,2,0,0,0,0
ヌードルボウズ n坊,35.69869373871082,139.78493278454783,21,0,0,6,0,0,0,1,1,0,4,0,0
日の丸 さんじ,35.71073979531507,139.7803884549759,5,1,1,8,1,0,0,2,1,1,1,0,0
馬賊,35.70947212330401,139.79458372331075,2,0,10,2,5,0,0,4,0,0,0,0,0
らーめん かつお拳,35.697938432714984,139.78301827041255,4,0,0,7,2,0,0,0,6,0,1,0,0
焼きあご塩らー麺 たかはし 上野店,35.70827843870134,139.77430208465213,5,3,26,28,0,0,0,0,2,0,0,0,0
青葉 御徒町店,35.70575633788052,139.77457305628056,6,5,0,6,22,0,0,0,11,0,0,0,0
四川担担麺 阿吽 浅草,35.710472638705404,139.79140818466232,0,0,8,0,0,0,0,13,0,0,0,0,0
麺食堂 一真亭,35.71047372372992,139.78102202571947,19,0,1,7,7,0,0,0,0,7,1,0,1
うりんぼ,35.71560703870453,139.79891948470888,1,14,0,3,0,0,0,0,0,0,0,0,0
麺屋 上々,35.70553220241894,139.79088976705458,22,0,0,34,4,0,0,0,2,0,5,0,0
麺屋 義,35.73090845732665,139.76368030287315,14,0,0,26,0,0,0,0,6,0,0,0,0
案山子,35.70848412103618,139.7756817275023,21,0,0,8,2,0,0,0,0,0,0,0,5
竹ちゃんタンメン,35.71810553869979,139.7889775847411,3,1,11,14,0,0,0,0,0,0,0,1,8
蔵前 中華そば 高ひろ,35.70504793870864,139.79077608460796,26,0,16,5,2,0,0,0,0,0,0,0,2
来集軒,35.71344919346609,139.79173694419129,16,1,0,2,0,0,0,0,0,0,0,0,0
麺家 ぶんすけ,35.714763038705954,139.80169848469842,15,0,3,19,0,0,13,0,1,1,0,0,0
蔵前元楽総本店,35.703762696304864,139.79242638757634,11,7,0,6,1,0,0,0,0,1,0,0,0
東京 鶏白湯ラーメン ゆきかげ 浅草本店,35.71125063870661,139.7967508846664,0,0,0,5,8,0,0,0,0,1,0,0,16
山笠ノ龍,35.6970884387123,139.78636628453063,4,33,0,2,0,1,0,0,0,0,0,0,0
富士らーめん,35.71242873870448,139.79237548468134,6,18,14,3,0,4,0,0,0,0,0,0,0
きび太郎,35.71537623870268,139.79281098471125,36,0,13,9,1,0,2,0,3,0,0,0,0
田中そば店  浅草店,35.711629238706486,139.79715368466995,5,1,5,8,0,0,0,1,0,0,0,0,0
中国蘭州牛肉ラーメン 国壱麺,35.708081577402524,139.7736459693012,0,0,0,2,0,0,0,3,0,0,0,0,0
昆布の塩らー麺専門店 マニッシュ 蔵前店,35.701508138710146,139.78842818457383,3,0,1,38,3,0,0,0,0,0,0,0,0
ウミのチカラ,35.7023728578282,139.7772602111164,9,0,0,17,10,0,0,0,8,0,0,0,4
麺巧 潮 上野製麺所,35.71098752468539,139.77913410329938,16,0,24,2,0,0,0,0,5,6,0,0,13
蒙古タンメン中本 御徒町店,35.70592943870287,139.77438298462835,1,0,7,2,0,0,0,0,1,0,0,0,0
えぞ菊 御徒町店,35.706228938702694,139.77447128463132,2,1,52,4,0,0,1,0,0,0,0,0,0
油そば専門店 万人力,35.72129377090709,139.786368305759,1,0,0,2,0,0,0,0,0,22,7,0,0
麺屋武蔵　武骨相傳,35.711208738699675,139.7748956846813,0,6,0,6,33,0,0,0,9,0,5,0,0
T'sたんたん エキュート上野店,35.714067738698574,139.7771406847086,0,0,2,0,0,0,0,0,1,0,0,0,0
なまら 浅草西参道店,35.71460343870366,139.79416808470208,2,1,39,2,0,0,0,0,0,0,0,0,0
竹三郎,35.713692013364586,139.79822739308403,6,7,0,0,0,23,0,0,0,4,0,0,0
麺屋武蔵 武骨 御徒町店,35.70896963870141,139.77588928465798,0,7,10,1,12,0,0,0,3,0,0,0,0
エニシスタンド 御徒町店,35.707380048078456,139.77428578315775,11,0,0,0,0,0,0,10,0,0,0,0,3
浅草 生田庵,35.71257903870617,139.79799188467896,4,0,0,4,0,0,0,0,0,0,0,0,0
らぁめん めん○,35.715467302663136,139.79385517445874,7,0,3,0,0,0,0,0,0,0,0,0,0
ラーメンイエロー 御徒町店,35.70273283870557,139.77652568459453,8,3,0,1,1,0,7,0,0,0,0,0,0
貝出汁らぁ麺 海美風 浅草店,35.71540006996743,139.79284387265392,19,0,4,10,0,1,0,0,0,0,2,0,0
天竜,35.69765901025213,139.78354700599922,8,1,23,8,0,0,0,0,0,0,0,0,0
東京じゃんがら ecute上野店,35.71380052312644,139.77718691327547,4,15,12,4,1,0,0,1,1,0,0,0,0
北海道ラーメン ひむろ 上野店,35.70868403870093,139.77378608465656,4,3,39,8,1,0,0,0,0,0,0,0,0
わ蔵 御徒町店,35.70584854985634,139.77455110941318,2,24,0,0,0,0,0,0,0,0,0,0,0
中華そば 新,35.70665390798524,139.7840827807287,7,2,4,0,10,0,0,0,5,0,0,0,0
一風堂 浅草橋本舗,35.69613053871272,139.78578418452136,3,16,3,4,0,2,0,0,0,0,3,0,0
めんや 来吉,35.70005765445791,139.78324565395556,1,5,1,4,29,0,0,0,5,0,0,0,0
